purchase_id,product_id,customer_id,purchase_date,quantity
4287,40,2,2024-08-16,8
4288,31,5,2024-08-21,1
4289,23,37,2024-08-16,7
4290,37,43,2024-08-20,5
4291,32,38,2024-08-17,2
4292,14,13,2024-08-03,6
4293,40,33,2024-08-04,10
4294,49,4,2024-08-23,3
4295,21,49,2024-08-26,5
4296,32,40,2024-08-17,7
4297,8,19,2024-08-22,10
4298,2,5,2024-08-23,2
4299,35,36,2024-08-26,2
4300,16,47,2024-08-28,2
4301,25,47,2024-08-11,9
4302,31,1,2024-08-04,2
4303,21,16,2024-08-18,9
4304,41,9,2024-08-28,10
4305,3,23,2024-08-17,1
4306,37,27,2024-08-20,9
4307,26,2,2024-08-06,8
4308,17,2,2024-08-08,1
4309,10,7,2024-08-23,10
4310,39,43,2024-08-03,1
4311,48,8,2024-08-04,6
4312,47,30,2024-08-11,4
4313,28,32,2024-08-01,5
4314,32,8,2024-08-19,7
4315,35,44,2024-08-26,7
4316,3,10,2024-08-13,9
4317,41,16,2024-08-02,9
4318,45,27,2024-08-17,5
4319,7,32,2024-08-06,5
4320,44,9,2024-08-09,7
4321,9,31,2024-08-14,2
4322,36,16,2024-08-05,8
4323,33,22,2024-08-16,6
4324,10,22,2024-08-26,6
4325,4,50,2024-08-30,9
4326,16,44,2024-08-13,4
4327,5,40,2024-08-06,6
4328,31,25,2024-08-19,5
4329,19,48,2024-08-25,5
4330,20,25,2024-08-14,3
4331,36,8,2024-08-08,2
4332,47,22,2024-08-30,1
4333,47,2,2024-08-08,8
4334,31,13,2024-08-14,8
4335,35,7,2024-08-12,1
4336,27,4,2024-08-14,4
4337,16,10,2024-08-07,9
4338,11,1,2024-08-10,5
4339,7,32,2024-08-03,7
4340,38,10,2024-08-01,3
4341,20,42,2024-08-07,3
4342,32,37,2024-08-20,9
4343,6,27,2024-08-21,4
4344,23,10,2024-08-03,8
4345,5,21,2024-08-05,7
4346,35,38,2024-08-18,8
4347,48,23,2024-08-03,6
4348,33,47,2024-08-21,3
4349,43,19,2024-08-08,5
4350,36,47,2024-08-26,1
4351,46,35,2024-08-31,8
4352,4,24,2024-08-03,9
4353,24,32,2024-08-06,3
4354,40,5,2024-08-05,9
4355,17,12,2024-08-18,2
4356,48,18,2024-08-13,6
4357,13,34,2024-08-13,9
4358,12,28,2024-08-06,3
4359,10,1,2024-08-11,9
4360,10,23,2024-08-12,1
4361,34,23,2024-08-03,6
4362,19,30,2024-08-05,2
4363,15,12,2024-08-27,9
4364,12,47,2024-08-05,8
4365,43,29,2024-08-02,7
4366,43,13,2024-08-29,3
4367,9,11,2024-08-22,10
4368,27,21,2024-08-07,10
4369,5,34,2024-08-02,9
4370,16,19,2024-08-18,1
4371,8,15,2024-08-09,7
4372,16,48,2024-08-20,5
4373,10,38,2024-08-24,9
4374,21,10,2024-08-20,10
4375,27,42,2024-08-24,10
4376,47,2,2024-08-21,1
4377,38,17,2024-08-28,6
4378,20,20,2024-08-25,10
4379,5,23,2024-08-16,6
4380,11,10,2024-08-29,6
4381,39,19,2024-08-21,10
4382,46,33,2024-08-16,10
4383,2,29,2024-08-14,1
4384,21,1,2024-08-12,4
4385,6,32,2024-08-14,7
4386,24,25,2024-08-28,9
4387,33,31,2024-08-30,5
4388,13,27,2024-08-13,10
4389,22,27,2024-08-24,1
4390,16,39,2024-08-16,1
4391,26,25,2024-08-31,2
4392,35,8,2024-08-30,1
4393,38,23,2024-08-16,5
4394,4,45,2024-08-24,2
4395,45,9,2024-08-06,10
4396,13,32,2024-08-14,5
4397,32,37,2024-08-13,6
4398,42,11,2024-08-11,2
4399,45,45,2024-08-17,5
4400,25,20,2024-08-23,8
4401,3,4,2024-08-08,5
4402,16,27,2024-08-24,4
4403,38,4,2024-08-21,3
4404,25,48,2024-08-06,5
4405,32,4,2024-08-26,6
4406,25,10,2024-08-16,4
4407,28,15,2024-08-27,1
4408,11,32,2024-08-20,5
4409,26,45,2024-08-24,4
4410,22,40,2024-08-14,1
4411,25,28,2024-08-17,6
4412,24,43,2024-08-11,3
4413,29,13,2024-08-13,8
4414,19,45,2024-08-19,1
4415,2,11,2024-08-15,4
4416,16,37,2024-08-02,6
4417,28,34,2024-08-14,10
4418,46,41,2024-08-17,2
4419,12,36,2024-08-11,2
4420,21,28,2024-08-04,4
4421,10,12,2024-08-05,7
4422,48,40,2024-08-22,2
4423,22,25,2024-08-04,1
4424,24,1,2024-08-01,1
4425,10,28,2024-08-29,8
4426,40,25,2024-08-22,6
4427,37,4,2024-08-08,3
4428,27,6,2024-08-06,9
4429,5,34,2024-08-12,3
4430,2,26,2024-08-06,7
4431,12,43,2024-08-20,8
4432,40,23,2024-08-13,6
4433,19,46,2024-08-12,4
4434,41,13,2024-08-05,5
4435,35,46,2024-08-08,6
4436,48,36,2024-08-25,7
4437,18,29,2024-08-08,8
4438,40,27,2024-08-18,10
4439,12,21,2024-08-31,4
4440,17,26,2024-08-04,5
4441,4,18,2024-08-12,5
4442,16,32,2024-08-02,8
4443,4,18,2024-08-11,10
4444,32,9,2024-08-28,1
4445,34,50,2024-08-05,9
4446,25,44,2024-08-28,3
4447,11,33,2024-08-15,9
4448,11,38,2024-08-31,10
4449,43,43,2024-08-04,8
4450,45,28,2024-08-02,9
4451,32,36,2024-08-18,8
4452,31,9,2024-08-05,3
4453,12,48,2024-08-20,8
4454,3,2,2024-08-17,6
4455,6,13,2024-08-08,5
4456,9,15,2024-08-16,2
4457,15,30,2024-08-15,9
4458,25,14,2024-08-20,9
4459,29,41,2024-08-10,4
4460,22,3,2024-08-24,3
4461,37,36,2024-08-09,10
4462,30,5,2024-08-16,1
4463,17,8,2024-08-16,5
4464,47,28,2024-08-08,8
4465,30,6,2024-08-21,4
4466,40,34,2024-08-15,9
4467,7,13,2024-08-14,6
4468,45,7,2024-08-13,2
4469,28,10,2024-08-16,10
4470,47,26,2024-08-10,5
4471,3,10,2024-08-20,7
4472,14,31,2024-08-19,1
4473,37,40,2024-08-04,1
4474,18,21,2024-08-25,2
4475,48,36,2024-08-23,8
4476,9,5,2024-08-23,6
4477,42,42,2024-08-28,8
4478,33,12,2024-08-18,7
4479,12,36,2024-08-10,6
4480,13,2,2024-08-12,1
4481,21,4,2024-08-13,2
4482,18,8,2024-08-23,2
4483,3,20,2024-08-30,1
4484,32,4,2024-08-13,2
4485,47,1,2024-08-09,2
4486,16,18,2024-08-23,6
4487,15,49,2024-08-10,5
4488,21,20,2024-08-12,1
4489,8,23,2024-08-07,10
4490,20,26,2024-08-30,4
4491,22,2,2024-08-20,1
4492,42,43,2024-08-15,3
4493,40,46,2024-08-15,8
4494,6,30,2024-08-08,9
4495,48,49,2024-08-09,10
4496,29,40,2024-08-06,4
4497,9,50,2024-08-28,1
4498,40,29,2024-08-25,9
4499,23,14,2024-08-06,7
4500,16,15,2024-08-09,4
4501,15,30,2024-08-19,8
4502,45,50,2024-08-13,10
4503,31,15,2024-08-05,2
4504,32,23,2024-08-29,6
4505,9,30,2024-08-23,3
4506,41,16,2024-08-17,5
4507,6,43,2024-08-28,2
4508,5,27,2024-08-14,6
4509,39,48,2024-08-03,3
4510,21,39,2024-08-22,8
4511,2,43,2024-08-09,9
4512,31,18,2024-08-21,3
4513,46,50,2024-08-15,9
4514,30,39,2024-08-05,2
4515,39,43,2024-08-29,1
4516,7,24,2024-08-16,1
4517,16,23,2024-08-14,2
4518,15,10,2024-08-04,9
4519,38,9,2024-08-05,10
4520,9,21,2024-08-20,6
4521,24,19,2024-08-22,5
4522,14,39,2024-08-05,4
4523,9,50,2024-08-04,1
4524,20,18,2024-08-27,1
4525,44,11,2024-08-13,10
4526,36,37,2024-08-23,4
4527,38,11,2024-08-16,1
4528,20,32,2024-08-08,8
4529,12,2,2024-08-27,1
4530,5,31,2024-08-27,3
4531,24,23,2024-08-07,1
4532,31,46,2024-08-03,7
4533,38,24,2024-08-22,8
4534,33,26,2024-08-24,10
4535,7,49,2024-08-26,2
4536,5,32,2024-08-20,1
4537,18,22,2024-08-23,7
4538,31,32,2024-08-23,10
4539,3,46,2024-08-07,4
4540,36,29,2024-08-18,2
4541,1,35,2024-08-01,3
4542,43,12,2024-08-06,5
4543,10,25,2024-08-04,5
4544,27,22,2024-08-14,9
4545,42,9,2024-08-05,10
4546,20,20,2024-08-24,8
4547,8,40,2024-08-25,3
4548,1,24,2024-08-10,10
4549,25,4,2024-08-30,8
4550,23,32,2024-08-24,1
4551,6,22,2024-08-20,6
4552,15,38,2024-08-04,2
4553,13,46,2024-08-25,1
4554,31,50,2024-08-01,1
4555,29,6,2024-08-08,2
4556,36,39,2024-08-27,2
4557,16,8,2024-08-14,9
4558,39,50,2024-08-18,2
4559,36,12,2024-08-07,9
4560,49,45,2024-08-03,9
4561,37,5,2024-08-21,4
4562,38,41,2024-08-11,4
4563,17,24,2024-08-23,10
4564,18,22,2024-08-08,10
4565,32,24,2024-08-20,8
4566,36,33,2024-08-27,5
4567,7,22,2024-08-20,4
4568,24,27,2024-08-08,5
4569,2,27,2024-08-09,6
4570,21,13,2024-08-29,2
4571,39,10,2024-08-16,8
4572,17,37,2024-08-30,5
4573,10,42,2024-08-06,8
4574,1,18,2024-08-30,2
4575,22,8,2024-08-19,3
4576,39,42,2024-08-09,7
4577,36,24,2024-08-17,6
4578,41,46,2024-08-01,1
4579,7,6,2024-08-19,5
4580,6,37,2024-08-24,10
4581,42,10,2024-08-21,1
4582,31,13,2024-08-06,9
4583,12,26,2024-08-12,6
4584,24,13,2024-08-17,2
4585,33,13,2024-08-07,3
4586,3,24,2024-08-02,1
4587,38,26,2024-08-26,10
4588,17,34,2024-08-31,4
4589,28,48,2024-08-06,1
4590,3,47,2024-08-28,1
4591,1,1,2024-08-06,4
4592,25,21,2024-08-23,1
4593,39,50,2024-08-05,3
4594,25,29,2024-08-27,3
4595,12,39,2024-08-15,3
4596,1,31,2024-08-03,7
4597,40,8,2024-08-13,5
4598,6,48,2024-08-29,9
4599,39,5,2024-08-20,1
4600,44,41,2024-08-30,10
4601,8,21,2024-08-06,9
4602,32,28,2024-08-12,2
4603,25,48,2024-08-23,7
4604,23,49,2024-08-07,1
4605,36,37,2024-08-30,1
4606,25,35,2024-08-17,1
4607,25,37,2024-08-21,3
4608,11,47,2024-08-26,6
4609,13,17,2024-08-09,8
4610,33,1,2024-08-23,7
4611,12,40,2024-08-01,5
4612,31,41,2024-08-06,8
4613,40,5,2024-08-16,4
4614,37,42,2024-08-07,7
4615,24,47,2024-08-20,7
4616,15,13,2024-08-14,5
4617,36,31,2024-08-20,2
4618,3,38,2024-08-14,2
4619,17,24,2024-08-14,8
4620,13,15,2024-08-31,2
4621,24,16,2024-08-09,7
4622,44,50,2024-08-31,5
4623,48,4,2024-08-29,4
4624,6,24,2024-08-19,8
4625,40,29,2024-08-11,5
4626,18,6,2024-08-03,3
4627,38,8,2024-08-30,9
4628,7,22,2024-08-03,7
4629,37,1,2024-08-24,6
4630,28,22,2024-08-27,5
4631,25,15,2024-08-21,3
4632,44,43,2024-08-17,7
4633,11,27,2024-08-17,4
4634,43,15,2024-08-16,5
4635,35,41,2024-08-22,5
4636,30,37,2024-08-08,6
4637,35,50,2024-08-20,2
4638,43,49,2024-08-19,8
4639,41,8,2024-08-18,2
4640,12,40,2024-08-16,8
4641,9,35,2024-08-04,7
4642,6,17,2024-08-05,8
4643,27,33,2024-08-03,4
4644,24,41,2024-08-02,7
4645,6,6,2024-08-26,1
4646,46,49,2024-08-08,10
4647,12,27,2024-08-25,4
4648,39,42,2024-08-01,2
4649,37,12,2024-08-29,9
4650,11,36,2024-08-30,1
4651,17,35,2024-08-26,9
4652,26,35,2024-08-10,8
4653,35,38,2024-08-21,10
4654,43,25,2024-08-05,9
4655,46,18,2024-08-05,6
4656,46,32,2024-08-09,6
4657,49,20,2024-08-01,4
4658,16,31,2024-08-04,7
4659,43,39,2024-08-28,1
4660,32,13,2024-08-27,7
4661,38,26,2024-08-09,3
4662,10,8,2024-08-30,7
4663,28,11,2024-08-27,4
4664,41,2,2024-08-12,10
4665,11,42,2024-08-30,10
4666,34,27,2024-08-17,2
4667,20,23,2024-08-12,9
4668,44,16,2024-08-12,6
4669,40,37,2024-08-04,8
4670,11,26,2024-08-08,5
4671,44,46,2024-08-17,7
4672,2,37,2024-08-01,6
4673,47,29,2024-08-10,10
4674,10,22,2024-08-17,5
4675,36,17,2024-08-02,8
4676,15,33,2024-08-26,3
4677,36,44,2024-08-10,4
4678,34,29,2024-08-04,3
4679,41,18,2024-08-10,3
4680,45,22,2024-08-18,2
4681,11,45,2024-08-15,1
4682,26,16,2024-08-30,3
4683,20,24,2024-08-25,8
4684,48,30,2024-08-07,7
4685,31,22,2024-08-10,1
4686,38,30,2024-08-26,4
4687,31,40,2024-08-30,4
4688,39,43,2024-08-19,10
4689,13,21,2024-08-15,4
4690,4,21,2024-08-31,4
4691,17,8,2024-08-18,5
4692,39,5,2024-08-16,7
4693,41,7,2024-08-20,4
4694,26,14,2024-08-14,4
4695,28,39,2024-08-31,7
4696,23,28,2024-08-05,8
4697,29,7,2024-08-06,3
4698,26,12,2024-08-15,1
4699,37,45,2024-08-31,1
4700,7,34,2024-08-03,6
4701,6,25,2024-08-21,8
4702,3,30,2024-08-21,1
4703,15,50,2024-08-05,8
4704,1,34,2024-08-21,2
4705,41,48,2024-08-29,10
4706,13,29,2024-08-27,8
4707,38,48,2024-08-30,5
4708,4,5,2024-08-02,1
4709,15,20,2024-08-11,3
4710,7,2,2024-08-11,10
4711,6,30,2024-08-31,4
4712,37,26,2024-08-13,4
4713,47,9,2024-08-30,4
4714,25,36,2024-08-06,7
4715,29,26,2024-08-13,5
4716,23,40,2024-08-30,1
4717,26,12,2024-08-09,9
4718,7,15,2024-08-03,8
4719,49,29,2024-08-07,10
4720,13,2,2024-08-25,1
4721,13,11,2024-08-24,5
4722,17,23,2024-08-19,3
4723,38,36,2024-08-29,6
4724,8,46,2024-08-04,7
4725,18,33,2024-08-22,5
4726,24,5,2024-08-14,1
4727,11,12,2024-08-13,9
4728,13,22,2024-08-06,7
4729,38,4,2024-08-20,3
4730,12,42,2024-08-02,3
4731,49,50,2024-08-20,5
4732,21,24,2024-08-08,4
4733,6,29,2024-08-03,10
4734,2,49,2024-08-22,1
4735,4,35,2024-08-29,1
4736,30,24,2024-08-29,4
4737,9,5,2024-08-17,6
4738,6,43,2024-08-08,8
4739,18,40,2024-08-07,8
4740,31,44,2024-08-17,10
4741,29,2,2024-08-19,5
4742,45,11,2024-08-28,9
4743,27,29,2024-08-17,7
4744,26,33,2024-08-26,5
4745,11,20,2024-08-22,7
4746,11,33,2024-08-19,7
4747,21,23,2024-08-29,4
4748,31,11,2024-08-30,2
4749,27,45,2024-08-22,7
4750,36,41,2024-08-18,3
4751,7,9,2024-08-23,10
4752,44,25,2024-08-13,9
4753,2,46,2024-08-07,3
4754,33,29,2024-08-22,5
4755,22,12,2024-08-04,10
4756,45,17,2024-08-24,1
4757,22,45,2024-08-09,6
4758,17,20,2024-08-08,9
4759,36,46,2024-08-24,8
4760,28,13,2024-08-12,9
4761,34,14,2024-08-12,8
4762,13,2,2024-08-23,1
4763,39,20,2024-08-09,10
4764,33,19,2024-08-03,10
4765,37,14,2024-08-28,5
4766,29,33,2024-08-22,2
4767,12,5,2024-08-11,4
4768,32,5,2024-08-19,3
4769,43,26,2024-08-11,6
4770,3,16,2024-08-03,4
4771,5,33,2024-08-26,8
4772,36,14,2024-08-09,8
4773,38,22,2024-08-27,7
4774,3,41,2024-08-19,3
4775,43,17,2024-08-30,4
4776,19,25,2024-08-11,7
4777,47,36,2024-08-08,4
4778,31,14,2024-08-03,8
4779,4,37,2024-08-23,1
4780,43,23,2024-08-11,7
4781,34,2,2024-08-06,2
4782,34,45,2024-08-13,2
4783,8,40,2024-08-12,1
4784,49,14,2024-08-01,8
4785,22,36,2024-08-01,10
4786,37,3,2024-08-03,10
4787,1,6,2024-08-14,2
4788,18,12,2024-08-28,7
4789,40,4,2024-08-13,1
4790,20,34,2024-08-16,8
4791,33,48,2024-08-17,8
4792,28,24,2024-08-25,4
4793,1,48,2024-08-20,9
4794,37,50,2024-08-06,5
4795,26,1,2024-08-07,6
4796,37,36,2024-08-20,9
4797,21,21,2024-08-12,7
4798,28,38,2024-08-18,3
4799,20,12,2024-08-19,7
4800,16,5,2024-08-27,8
4801,42,12,2024-08-03,10
4802,39,39,2024-08-18,2
4803,49,6,2024-08-30,6
4804,13,20,2024-08-28,9
4805,23,19,2024-08-01,6
4806,37,28,2024-08-16,7
4807,3,19,2024-08-01,4
4808,17,17,2024-08-27,9
4809,4,18,2024-08-19,7
4810,16,1,2024-08-17,2
4811,33,18,2024-08-31,9
4812,30,49,2024-08-27,9
4813,9,7,2024-08-12,8
4814,30,30,2024-08-26,7
4815,7,27,2024-08-14,9
4816,49,31,2024-08-16,1
4817,33,10,2024-08-20,8
4818,1,6,2024-08-28,9
4819,39,1,2024-08-10,3
4820,33,5,2024-08-13,7
4821,15,13,2024-08-17,9
4822,30,47,2024-08-27,7
4823,42,17,2024-08-07,1
4824,7,15,2024-08-12,3
4825,21,48,2024-08-25,7
4826,9,44,2024-08-10,10
4827,32,39,2024-08-23,6
4828,28,19,2024-08-27,5
4829,38,38,2024-08-15,5
4830,43,19,2024-08-14,3
4831,47,16,2024-08-12,1
4832,42,14,2024-08-04,1
4833,30,43,2024-08-26,1
4834,1,35,2024-08-06,1
4835,40,7,2024-08-27,5
4836,29,16,2024-08-10,4
4837,33,38,2024-08-27,3
4838,35,7,2024-08-11,7
4839,29,36,2024-08-12,7
4840,27,5,2024-08-29,3
4841,36,30,2024-08-31,2
4842,44,8,2024-08-13,1
4843,45,8,2024-08-04,2
4844,49,14,2024-08-03,6
4845,27,22,2024-08-15,1
4846,35,26,2024-08-18,5
4847,42,42,2024-08-21,1
4848,15,32,2024-08-29,8
4849,7,26,2024-08-22,1
4850,41,21,2024-08-25,10
4851,28,14,2024-08-12,2
4852,39,34,2024-08-28,8
4853,41,45,2024-08-31,4
4854,20,40,2024-08-04,5
4855,12,15,2024-08-30,10
4856,39,49,2024-08-14,6
4857,47,45,2024-08-21,5
4858,22,50,2024-08-21,3
4859,7,43,2024-08-26,5
4860,43,4,2024-08-20,4
4861,1,3,2024-08-16,8
4862,1,39,2024-08-08,8
4863,10,42,2024-08-01,4
4864,35,16,2024-08-19,5
4865,6,2,2024-08-27,10
4866,39,39,2024-08-08,4
4867,30,37,2024-08-25,4
4868,30,30,2024-08-02,4
4869,4,49,2024-08-26,10
4870,41,19,2024-08-13,8
4871,43,48,2024-08-02,9
4872,38,8,2024-08-25,10
4873,48,41,2024-08-01,6
4874,2,35,2024-08-05,1
4875,12,3,2024-08-05,1
4876,48,48,2024-08-14,4
4877,18,43,2024-08-27,8
4878,46,32,2024-08-10,2
4879,37,30,2024-08-25,9
4880,29,36,2024-08-30,4
4881,9,1,2024-08-01,5
4882,34,18,2024-08-01,3
4883,40,42,2024-08-19,7
4884,4,50,2024-08-05,5
4885,17,26,2024-08-17,1
4886,2,19,2024-08-07,3
4887,27,36,2024-08-15,3
4888,43,34,2024-08-01,10
4889,40,6,2024-08-19,6
4890,9,33,2024-08-13,6
4891,28,31,2024-08-05,7
4892,22,7,2024-08-31,10
4893,48,42,2024-08-19,2
4894,37,37,2024-08-03,8
4895,13,3,2024-08-02,3
4896,41,7,2024-08-14,5
4897,37,43,2024-08-23,4
4898,13,11,2024-08-15,7
4899,10,9,2024-08-25,6
4900,25,27,2024-08-20,5
4901,6,13,2024-08-06,7
4902,21,8,2024-08-02,9
4903,30,18,2024-08-15,6
4904,46,25,2024-08-28,9
4905,18,14,2024-08-24,6
4906,18,29,2024-08-07,6
4907,12,42,2024-08-08,1
4908,32,40,2024-08-28,7
4909,40,26,2024-08-06,2
4910,45,29,2024-08-07,10
4911,24,36,2024-08-11,6
4912,42,46,2024-08-10,9
4913,22,22,2024-08-26,2
4914,38,11,2024-08-29,6
4915,41,36,2024-08-22,4
4916,14,24,2024-08-18,8
4917,34,26,2024-08-30,7
4918,43,8,2024-08-13,2
4919,9,2,2024-08-28,4
4920,4,30,2024-08-11,5
4921,5,16,2024-08-02,2
4922,28,43,2024-08-11,3
4923,19,43,2024-08-05,4
4924,21,36,2024-08-28,4
4925,38,41,2024-08-07,4
4926,36,43,2024-08-25,2
4927,42,38,2024-08-04,4
4928,44,40,2024-08-19,10
4929,20,23,2024-08-22,3
4930,11,43,2024-08-04,7
4931,24,9,2024-08-15,3
4932,46,4,2024-08-12,9
4933,33,25,2024-08-17,6
4934,15,38,2024-08-30,1
4935,28,29,2024-08-14,4
4936,46,43,2024-08-15,5
4937,3,44,2024-08-01,6
4938,41,50,2024-08-14,7
4939,15,48,2024-08-19,7
4940,42,46,2024-08-10,2
4941,24,20,2024-08-17,2
4942,22,39,2024-08-27,4
4943,26,24,2024-08-25,7
4944,16,11,2024-08-28,7
4945,26,34,2024-08-09,4
4946,33,13,2024-08-16,9
4947,35,45,2024-08-11,1
4948,18,4,2024-08-09,9
4949,16,21,2024-08-06,6
4950,21,12,2024-08-10,8
4951,27,2,2024-08-06,6
4952,7,34,2024-08-23,9
4953,26,21,2024-08-02,5
4954,24,23,2024-08-12,4
4955,49,47,2024-08-21,8
4956,20,43,2024-08-22,10
4957,8,10,2024-08-30,4
4958,26,10,2024-08-14,7
4959,2,26,2024-08-25,4
4960,2,6,2024-08-23,7
4961,34,43,2024-08-28,7
4962,40,31,2024-08-04,5
4963,12,44,2024-08-15,4
4964,31,30,2024-08-21,4
4965,34,19,2024-08-02,1
4966,13,22,2024-08-10,10
4967,38,39,2024-08-24,3
4968,14,24,2024-08-04,3
4969,37,23,2024-08-22,2
4970,39,1,2024-08-31,2
4971,10,39,2024-08-17,1
4972,25,30,2024-08-05,3
4973,31,35,2024-08-04,9
4974,15,24,2024-08-10,8
4975,21,5,2024-08-13,1
4976,10,28,2024-08-02,5
4977,8,4,2024-08-19,6
4978,34,15,2024-08-04,9
4979,28,4,2024-08-22,5
4980,36,41,2024-08-31,8
4981,24,24,2024-08-24,4
4982,43,7,2024-08-09,9
4983,46,8,2024-08-04,2
4984,39,45,2024-08-26,2
4985,45,21,2024-08-03,7
4986,12,5,2024-08-29,3
4987,21,10,2024-08-21,9
4988,2,38,2024-08-06,2
4989,17,5,2024-08-18,6
4990,35,34,2024-08-31,6
4991,38,15,2024-08-13,2
4992,10,49,2024-08-01,7
4993,29,25,2024-08-21,8
4994,28,30,2024-08-02,3
4995,30,14,2024-08-29,3
4996,37,49,2024-08-22,7
4997,45,25,2024-08-18,3
4998,18,50,2024-08-04,4
4999,31,13,2024-08-01,9
5000,19,10,2024-08-12,2
5001,1,30,2024-08-06,5
5002,32,3,2024-08-20,3
5003,3,34,2024-08-28,5
5004,35,3,2024-08-24,6
5005,13,20,2024-08-28,1
5006,47,6,2024-08-31,2
5007,26,27,2024-08-27,6
5008,49,24,2024-08-13,1
5009,42,38,2024-08-03,1
5010,33,6,2024-08-17,4
5011,27,38,2024-08-05,7
5012,20,6,2024-08-10,8
5013,36,29,2024-08-27,6
5014,21,10,2024-08-04,9
5015,21,21,2024-08-24,6
5016,4,30,2024-08-03,1
5017,17,15,2024-08-15,9
5018,46,25,2024-08-27,8
5019,3,38,2024-08-02,7
5020,4,46,2024-08-17,7
5021,36,44,2024-08-13,8
5022,33,45,2024-08-16,9
5023,22,14,2024-08-23,7
5024,18,46,2024-08-26,8
5025,35,50,2024-08-30,10
5026,11,38,2024-08-17,10
5027,6,18,2024-08-09,4
5028,31,44,2024-08-13,3
5029,29,27,2024-08-23,6
5030,4,32,2024-08-15,6
5031,48,50,2024-08-21,9
5032,15,20,2024-08-20,7
5033,40,10,2024-08-26,10
5034,28,6,2024-08-14,1
5035,35,3,2024-08-13,5
5036,43,7,2024-08-12,9
5037,14,23,2024-08-10,1
5038,15,33,2024-08-22,8
5039,26,34,2024-08-11,6
5040,14,7,2024-08-10,1
5041,45,41,2024-08-05,4
5042,13,32,2024-08-16,8
5043,24,14,2024-08-07,3
5044,13,14,2024-08-17,1
5045,30,26,2024-08-08,10
5046,32,45,2024-08-11,9
5047,35,20,2024-08-29,6
5048,39,33,2024-08-03,3
5049,18,2,2024-08-24,7
5050,26,34,2024-08-31,2
5051,17,29,2024-08-06,3
5052,42,22,2024-08-03,3
5053,30,43,2024-08-26,6
5054,14,27,2024-08-18,7
5055,37,30,2024-08-03,1
5056,41,19,2024-08-09,8
5057,27,36,2024-08-05,7
5058,18,44,2024-08-30,8
5059,41,47,2024-08-10,3
5060,28,10,2024-08-09,7
5061,25,9,2024-08-31,2
5062,33,17,2024-08-29,6
5063,27,50,2024-08-16,7
5064,16,50,2024-08-29,10
5065,11,20,2024-08-16,4
5066,36,12,2024-08-08,2
5067,40,49,2024-08-08,1
5068,41,41,2024-08-18,7
5069,44,36,2024-08-28,10
5070,33,31,2024-08-21,5
5071,31,20,2024-08-08,9
5072,10,9,2024-08-05,10
5073,38,22,2024-08-31,5
5074,45,37,2024-08-30,5
5075,30,10,2024-08-22,6
5076,32,41,2024-08-15,6
5077,13,39,2024-08-22,3
5078,7,32,2024-08-22,10
5079,18,37,2024-08-14,8
5080,24,25,2024-08-03,7
5081,44,18,2024-08-27,7
5082,45,25,2024-08-16,2
5083,24,6,2024-08-06,2
5084,46,31,2024-08-13,2
5085,4,14,2024-08-01,3
5086,17,2,2024-08-30,1
5087,23,2,2024-08-22,5
5088,15,9,2024-08-27,8
5089,47,15,2024-08-20,9
5090,42,49,2024-08-26,5
5091,42,43,2024-08-25,4
5092,17,35,2024-08-04,7
5093,49,20,2024-08-11,9
5094,45,23,2024-08-27,9
5095,7,39,2024-08-23,1
5096,23,1,2024-08-19,7
5097,21,25,2024-08-07,5
5098,6,13,2024-08-24,4
5099,19,2,2024-08-03,5
5100,12,34,2024-08-12,4
5101,12,9,2024-08-03,7
5102,2,19,2024-08-21,8
5103,22,9,2024-08-02,6
5104,39,33,2024-08-30,3
5105,33,18,2024-08-26,8
5106,32,31,2024-08-29,7
5107,11,4,2024-08-30,7
5108,33,45,2024-08-18,10
5109,13,22,2024-08-28,4
5110,40,25,2024-08-16,9
5111,49,40,2024-08-27,8
5112,46,13,2024-08-27,5
5113,49,31,2024-08-19,6
5114,45,24,2024-08-24,9
5115,46,25,2024-08-04,8
5116,1,43,2024-08-09,8
5117,24,40,2024-08-24,9
5118,29,32,2024-08-16,6
5119,33,31,2024-08-01,4
5120,6,19,2024-08-07,4
5121,18,45,2024-08-05,7
5122,49,20,2024-08-22,1
5123,10,25,2024-08-24,7
5124,43,23,2024-08-31,5
5125,45,36,2024-08-22,5
5126,23,20,2024-08-02,4
5127,47,39,2024-08-05,9
5128,20,40,2024-08-05,2
5129,46,47,2024-08-22,4
5130,40,44,2024-08-28,9
5131,28,19,2024-08-31,8
5132,5,50,2024-08-25,5
5133,46,27,2024-08-07,10
5134,13,16,2024-08-08,3
5135,2,33,2024-08-11,6
5136,12,10,2024-08-29,4
5137,5,5,2024-08-09,1
5138,34,8,2024-08-24,8
5139,20,18,2024-08-02,5
5140,5,40,2024-08-13,2
5141,43,36,2024-08-28,1
5142,42,13,2024-08-29,9
5143,44,40,2024-08-19,7
5144,23,14,2024-08-26,6
5145,38,50,2024-08-09,4
5146,21,15,2024-08-05,9
5147,32,38,2024-08-28,8
5148,15,9,2024-08-13,1
5149,9,23,2024-08-11,1
5150,20,33,2024-08-02,4
5151,13,44,2024-08-21,5
5152,18,39,2024-08-25,3
5153,42,34,2024-08-24,8
5154,32,3,2024-08-14,5
5155,13,17,2024-08-24,3
5156,9,49,2024-08-09,7
5157,1,50,2024-08-04,2
5158,22,6,2024-08-02,2
5159,34,45,2024-08-27,2
